,Operator Name,Location Name,COMAH tier,Local Authority,Country,postcode,latitude,longitude,x,y
621,MBDA (UK) Limited,Henlow,lower,Central Bedfordshire UA,England,SG166EB,52.014109956268,-0.31166,375.6621719116305,145.25720705924505
622,Mersey Docks and Harbour Company (The),West Seaforth Docks,lower,Sefton,England,L211LA,53.467139,-3.020377,197.15728369417357,279.0577512456571
623,Metapic Limited,Chesterfield,lower,Chesterfield,England,S419BG,53.259350065232,-1.42189888213974,302.4216075612238,256.422569188966
624,Miswa Chemicals Limited,Northampton ,lower,Northampton,England,NN47PW,52.2184643720074,-0.861787,338.28507268093495,163.57515807662503
625,Mole Valley Forage Services Limited,Newport,lower,Newport UA,Wales,NP202NQ,51.565184,-2.99525,190.04944553479447,111.38661920310324
626,Monarch Chemicals Limited,Sheerness,lower,Swale,England,ME121LZ,51.433660595206305,0.750691297269545,449.02841422502013,94.87180468931774
627,MP Storage and Blending Limited,Middlesbrough,lower,Middlesbrough UA,England,TS38AS,54.5786868038246,-1.20218950647652,319.5194671996027,374.62289455393557
628,Multisol Limited,Irlam,lower,Salford,England,M445EG,53.435522,-2.423142,236.52559547404138,274.35875095190477
629,Nalco Manufacturing Limited,Aberdeen,lower,Aberdeen City UA,Scotland,AB123JZ,57.118666,-2.073567,271.8416910799012,609.7852937807552
630,Nammo (U.K.) Limited,Westcott,lower,Wycombe,England,HP180XB,51.843248,-0.97316,330.14026406414587,130.81011150893755
631,Newport Wafer Fab Limited,Newport,lower,Newport UA,Wales,NP108YJ,51.565313,-3.02314,188.12489987507723,111.4990415960815
632,NNB Generation Company (HPC) Limited,Hinkley Point C,lower,West Somerset,England,TA51UD,51.2070801385854,-3.13163372292,178.9361452808098,80.82331966107449
633,NorSea Group (UK) Limited,Peterhead,lower,Aberdeenshire UA,Scotland,AB421DX,57.50311809,-1.778133671,290.78264243440907,645.146785702656
634,North British Distillery Company Limited (The),Livingston,lower,West Lothian UA,Scotland,EH545DL,55.91566,-3.511829,178.2883175767768,502.65756657013935
635,North British Distillery Company Limited (The),The Grain Distillery,lower,Edinburgh UA,Scotland,EH112PX,55.9395276981182,-3.23623128870958,195.5565190790351,503.841672698054
636,Notedome Limited,Coventry,lower,Coventry,England,CV32RT,52.392831142297695,-1.444244,299.0007530286874,179.7106866637091
637,Novagas (LPG) Limited,Ashford,lower,Ashford,England,TN262PJ,51.0870889792114,0.866426918246806,457.505074808463,64.9297234601986
638,Nu-Pro Limited,Thrupp,lower,Stroud,England,GL52BA,51.72918213575289,-2.20382989613565,245.2467222896803,123.19552409087464
639,NW Trading (Humber) Limited,Hull - Euro Terminal,lower,Hull City UA,England,HU91TA,53.745616,-0.29071,377.87481695818207,298.76359766291125
640,NW Trading Limited,Caldaire Terminal,lower,East Riding,England,DN145TB,53.695121,-0.886334,338.6403012799312,294.640139721339
641,Oakmere Technical Services Limited,Tarvin,lower,Cheshire West and Chester UA,England,CH38JH,53.198859,-2.759581,213.2460287434479,254.2868308458401
642,O-I Manufacturing UK Limited,Harlow Factory,lower,Harlow,England,CM202DB,51.785904,0.114365,404.8577299201991,125.2383126893451
643,Olleco,Aston Clinton CHP Plant,lower,Aylesbury Vale,England,HP225WJ,51.8133429441894,-0.727809,346.9602856375088,127.9459212084721
644,OMYA UK Limited,Melton,lower,Hull City UA,England,HU143LJ,53.718319,-0.536037,361.72026541649865,296.43286576001174
645,OQEMA Limited,Cricklade,lower,Wiltshire UA,England,SN66HQ,51.628009,-1.884018,266.96854109398174,113.58864376875908
646,OQEMA London Limited ,Denaby Lane Industrial Estate,lower,Doncaster,England,DN124LQ,53.4896036672702,-1.25868210794819,313.72653972703796,276.7114187915481
647,Orica UK Limited,Culcheth,lower,Warrington UA,England,WA34BE,53.46573383406751,-2.53664229916833,229.1336135209896,277.3801772110228
648,Orica UK Limited,Fife,lower,Fife UA,Scotland,KA203LN,55.625959,-4.726392,100.60513547820602,481.55081146269777
649,Origin UK Operations Limited,Cumbria,lower,Allerdale,England,CA74PH,54.8746700503374,-3.35170897997685,182.67814383158955,406.9497781805035
650,Origin UK Operations Limited,Cattedown,lower,Plymouth UA,England,PL40SN,50.364965,-4.114266,105.41409753201833,12.786012024787851
651,Origin UK Operations Limited,Cliff Quay,lower,Ipswich,England,IP30BS,52.037936,1.160235,476.34621260873723,148.09113772561432
652,Origin UK Operations Limited,Immingham Dock,lower,North East Lincolnshire,England,DN402QQ,53.618839,-0.187445,384.62804476483285,287.37677754820197
653,Origin UK Operations Limited,Sharpness Dock,lower,Stroud,England,GL139UX,51.719151,-2.474105,226.61010724392102,123.08037591104221
654,Origin UK Operations Limited,Stockton-on-Tees (Portrack Site),lower,Stockton-on-Tees,England,TS182RF,54.578922,-1.27213,315.0135476277845,374.74152088376013
655,Origin UK Operations Limited,Great Yarmouth,lower,Great Yarmouth,England,NR303QA,52.579844,1.736736,514.3212227162919,196.7486485962363
656,Oxkem Limited,Reading,lower,Reading,England,RG301DZ,51.461534608803696,-0.999021,327.7835511382251,97.55816450273278
657,P D Port Services Limited,Howdendyke,lower,East Riding,England,DN147UW,53.730141,-0.847452,341.24628695397666,297.73989707813007
658,P D Port Services Limited,Riverside Jetty (Howdendyke),lower,East Riding,England,DN147UW,53.730141,-0.847452,341.24628695397666,297.73989707813007
659,Pains Fireworks Limited,Salisbury,lower,Wiltshire UA,England,SP52SD,51.01284646203369,-1.64321,282.05140277163173,59.70031170209313
660,Peterson (United Kingdom) Limited,Aberdeen - Waterloo Quay,lower,Aberdeen City UA,Scotland,AB115BS,57.145726,-2.083867632,271.31217131323194,612.3334569659273
661,Peterson (United Kingdom) Limited,Lerwick,lower,Shetland,Scotland,ZE10PY,60.176726,-1.157818,332.9679166888782,898.5223092923902
662,Petroineos Fuels Assets Limited,Dalston,lower,Carlisle,England,CA57LX,54.845541,-2.992683,205.47434744766826,403.03362585015566
663,Plastica Limited,Perimeter House,lower,Hastings,England,TN389NY,50.880716,0.535122,434.533098811561,46.817895233431045
664,Portico Shipping Limited,Portsmouth,lower,Portsmouth UA,England,PO27SP,50.80936,-1.090189,320.3942704284914,41.21864157370601
665,PPG Architectural Coatings UK Limited,Batley,lower,Wakefield,England,WF179XA,53.7283125020962,-1.66287783483846,287.6147475545319,298.75102068953674
666,PPG Industries (UK) Limited,Shildon,lower,Durham County UA,England,DL42QP,54.619566,-1.63625894656896,291.6595105749564,379.0194124417203
667,Prax Terminals Limited,Jarrow Terminal,lower,South Tyneside,England,NE323HH,54.982873,-1.478386,302.67164438810283,411.7435651579649
668,Precision Explosives Limited,Tonbridge,lower,,England,TN127DG,51.170884,0.424726,426.6023788428632,71.8362235018426
669,Premier LPG Limited,Preston,lower,Preston,England,PR25NQ,53.783032,-2.64431218471557,223.3242971510702,306.07914652528916
670,Prime Formulations Limited,Doncaster,lower,Doncaster,England,DN124LQ,53.4896036672702,-1.25868210794819,313.72653972703796,276.7114187915481
671,Proseat LLP,Stakehill Industrial Estate,lower,Rochdale,England,M242SJ,53.568100354081,-2.16921,253.78155558494697,285.52709220995985
672,Protim Solignum Limited,Yarm Road Industrial Estate,lower,Darlington,England,DL14QA,54.523031942476095,-1.508161,299.6734248556726,370.0496207406327
673,Puma Energy (UK) Limited,Theale Fuel Terminal,lower,West Berkshire UA,England,RG75BJ,51.4286448098155,-1.09079183167598,321.3723847366008,94.81466879514528
674,Puma Energy (UK) Limited,Westerleigh Oil Terminal,lower,South Gloucs UA,England,BS378QZ,51.5091325218155,-2.448406,227.5968125204377,104.71590768959368
675,PX Limited,Northampton Fuel Terminal,lower,Northampton,England,NN55JN,52.2346361453798,-0.913210409105319,334.8049869070569,165.05062096551774
676,QinetiQ Limited,MOD Boscombe Down,lower,Wiltshire UA,England,SP40JF,51.164779634983,-1.75678156022936,274.51268391957313,73.07555548594382
677,QinetiQ Limited,MOD Eskmeals,lower,Copeland,England,LA195YR,54.321504,-3.409797,175.98629023516486,357.12117133333686
678,Qualitech Environmental Services Limited,Hartlepool,lower,Hartlepool,England,TS252BQ,54.645876,-1.20103,319.7218434128388,380.71081601324477
679,Quat-Chem Limited,Rochdale,lower,Rochdale,England,OL165SJ,53.609189121861505,-2.14680948260493,255.39746198048175,289.1457224421756
680,Radius Aerospace UK Limited,Sheffield,lower,Sheffield,England,S203GB,53.328319,-1.33646169491995,308.2463114776071,262.43243456756454
681,Reabrook Limited,Moira,lower,NW Leicestershire,England,DE126DA,52.7396639701274,-1.53735015991465,293.50666213239816,210.4876140521137
682,Recticel UK Limted,Alfreton,lower,Bolsover,England,DE554RD,53.0889812318178,-1.35375237216697,306.59486472494,241.15296611268377
683,Recticel UK Limted,Stoke on Trent,lower,Stoke-on-Trent,England,ST37TU,52.970694450356305,-2.09096825549806,257.0021788981071,232.13119787762662
684,Reichhold (UK) Limited,London Willow Lane Mitcham,lower,Merton,England,CR44NA,51.393381,-0.164696,385.5641270316978,91.04632495542774
685,Revlon International Corporation,Stone,lower,Staffordshire Moorlands,England,ST150SH,52.88816541910369,-2.14388204491619,253.18735574186707,224.94512314500935
686,RMS Grimsby & Immingham Limited,Grimsby,lower,North East Lincolnshire,England,DN313TD,53.5769388349479,-0.09294,390.85508957878795,283.6115638159781
687,Robert Stuart Limited,Harlow,lower,Harlow,England,CM202DH,51.78769,0.125004,405.58919546467,125.39587924992566
688,Robinson Brothers Limited,Ryders Green Works,lower,Sandwell,England,B700AH,52.524353,-2.021121,260.2831773896752,192.48306632212825
689,Rockwool Limited,Glamorgan,lower,Bridgend UA,Wales,CF356NY,51.5453933719288,-3.49987936447903,155.11965849353734,111.64228894306098
690,Rolls Royce Plc,Barnoldswick - Bankfield,lower,Pendle,England,BB185RU,53.920001,-2.182569,254.10170276867225,317.0910705770457
691,Rolls Royce Plc,Barnoldswick - Ghyll Brow,lower,Pendle,England,BB185RU,53.920001,-2.182569,254.10170276867225,317.0910705770457
692,Rolls-Royce Plc,Hucknall,lower,Ashfield,England,NG196EU,53.1523984705287,-1.21853420005301,315.7425160026905,246.58965253895076
693,Rose Gas Limited,Sunset Farm,lower,Wealden,England,TN210TX,50.981491543226305,0.225522133133595,412.77876511480616,55.37365048596121
694,Russell Laboratories Limited,Kingsnorth Ind Est,lower,Ashford,England,TN236LW,51.132684,0.866749,457.46787407284415,68.87580353817839
695,RWE Generation UK Plc,Aberthaw Power Station,lower,Vale of Glamorgan UA,Wales,CF624ZW,51.3874693259582,-3.40660954942674,160.74145310440036,97.54160352966892
696,S & J D Robertson North Air Limited,Stansted,lower,Uttlesford,England,CM241QN,51.887341,0.247572,413.9820556654226,134.13552539998318
697,S & J D Robertson North Air Limited (with Pentland Aviation Fuelling Services Limited),Glasgow Airport Aviation Fuel Storage Depot,lower,Renfrewshire UA,Scotland,PA32TJ,55.862118,-4.434808,120.5305480117384,501.7283483691408
698,Safapac Limited,Peterborough,lower,Peterborough UA,England,PE26TB,52.538933,-0.308197120374395,376.1474484901597,191.41442204671375
699,Safran Landing Systems Services UK Limited,Meteor Business Park,lower,Tewkesbury,England,GL29QL,51.89749207240649,-2.17093329747597,248.0679541920046,137.80865735876296
700,Safran Landing Systems UK Limited,Gloucester,lower,Tewkesbury,England,GL29QH,51.8974968423947,-2.17381083864944,247.87066917985743,137.816558690311
701,Salvatori Group of Companies Limited (The),Aylesham,lower,Canterbury,England,CT33EQ,51.2214551045594,1.192662,480.0453112078003,76.97310189821656
702,Sandvik Limited t/a Sandvik Powder and Blanks Technology,North Site - Coventry,lower,Coventry,England,CV49XG,52.4071884055872,-1.60242733321026,288.3062211248808,181.26039235889039
703,Sanglier Limited,Mansfield,lower,Mansfield,England,NG185EZ,53.131767814762,-1.22396029466266,315.3415661621435,244.7622757947588
704,Schlegel Limited,Henlow Camp,lower,Central Bedfordshire UA,England,SG166DS,52.0067123802125,-0.301990341111016,376.32050650290836,144.60538395524873
705,Scotland Gas Networks PLC,Campbeltown LNG Storage Installation,lower,Argyll & Bute UA,Scotland,PA286JL,55.421558523501695,-5.60086653157156,44.10042270763694,467.84486992873644
706,Scotland Gas Networks PLC,Oban LNG Storage Installation,lower,Argyll & Bute UA,Scotland,PA344PL,56.406548,-5.475319,60.64143045878325,557.3743233833884
707,Scotland Gas Networks PLC,Thurso LNG Storage Installation,lower,Highland UA,Scotland,KW147XW,58.59647507235751,-3.549828,191.44751252766662,753.0244591592232
708,Scott Bader UK Limited,Wollaston Hall,lower,Wellingborough,England,NN297RL,52.281001,-0.645988,353.04683655033654,168.87962252752277
709,Sea Bunkering Limited,Blyth,lower,Northumberland UA,England,NE245SY,55.134627,-1.517174,300.5638199808993,425.6359154227175
710,Sharpness Dock Limited,Mersey Wharf,lower,Wirral,England,CH624SF,53.354694,-2.977708,199.45626892446026,268.88424001541716
711,Sharpness Dock Limited,Sharpness Dock,lower,Stroud,England,GL139UX,51.719151,-2.474105,226.61010724392102,123.08037591104221
712,Shell UK Oil Products Limited,Luton Airport                  ,lower,Luton UA,England,LU29LU,51.879813,-0.377153,371.10271488009346,133.52544719070784
713,Sherwin-Williams Diversified Brands Limited,Sheffield,lower,Sheffield,England,S352YP,53.471552,-1.46918061379855,299.7630799053754,275.43028867622934
714,Shin-etsu Handotai Europe Limited,Toll Roundabout,lower,West Lothian UA,Scotland,EH547DA,55.888382,-3.563358,174.92729580140644,500.34884215963075
715,Sigma-Aldrich Company Limited,Gillingham,lower,North Dorset,England,SP84XT,51.03012,-2.276907,237.80480327431275,62.70854715626729
716,Sika Limited,Preston,lower,Preston,England,PR11EA,53.758805,-2.683907,220.62401567859325,304.0293640283244
717,Simec Oil and Chemical Limited,Newport,lower,Newport UA,Wales,NP194XE,51.558028,-2.962796,192.2574657793662,110.64760691104584
718,Sky Pyro Limited,Bridgnorth,lower,Shropshire UA,England,WV166SS,52.499112,-2.573667,222.831595936295,191.75677374686302
719,Solent Gateway Limited,Sea Mounting Centre,lower,Southampton UA,England,SO404ZG,50.892495796041,-1.44025762819783,295.9831422804996,48.92849087350487
720,Speymalt Whisky Distributors Limited,Benromach Distillery,lower,Moray UA,Scotland,IV363EB,57.6136082286725,-3.62002654744456,181.52963727560658,660.6760194922058
721,SSE Generation Limited,Lerwick Power Station,lower,Shetland,Scotland,ZE10PS,60.1669639807756,-1.16471667933069,332.5673555316822,897.58855258002
722,Stainless Plating Limited,Stainless Plating,lower,Sheffield,England,S92UB,53.401085675843,-1.4294407927586,302.23544912867703,269.0722883883168
723,Stan Robinson Distribution Limited,Ladfordfields Ind Estate,lower,Stafford,England,ST189QE,52.830539,-2.208419,248.66373179447768,220.00534474117467
724,Stanlow Terminals Limited,Stanlow,lower,Cheshire West and Chester UA,England,CH654BD,53.279271,-2.880269,205.5766674550585,261.8365936152454
725,Sterigenics UK Limited,Sterigenics UK Ltd,lower,Amber Valley,England,DE554NJ,53.088024,-1.364442,305.87917734069634,241.0848169030387
726,Swinton Electro Plating Limited,Swinton,lower,Salford,England,M274FL,53.5148738870851,-2.32805115758698,243.10719835111652,281.1823845551853
727,Synergy Health Sterilisation UK Limited,Thorne,lower,Doncaster,England,DN85TZ,53.614667,-0.977444,332.5198114942343,287.5330205638652
728,Synthomer (UK) Limited,Harlow,lower,Harlow,England,CM202BH,51.785087,0.118763,405.16039531372195,125.16755036133918
729,Syntor Fine Chemicals Limited,Knowsley ,lower,Knowsley,England,L337UG,53.487355,-2.846654,208.7310905537663,280.273500057182
730,Syntor Fine Chemicals Limited,Runcorn,lower,Halton UA,England,WA71SR,53.345238,-2.673904,219.55516137374772,267.0475596752967
731,Tan International Limited,Perth,lower,Perth & Kinross UA,Scotland,PH28DG,56.37651090676609,-3.42034218167649,186.51783240886598,544.793336699377
732,Tata Steel UK Limited,Shotton Works,lower,Flintshire UA,Wales,CH52NH,53.2279955616547,-3.05323933611342,193.84878637180182,257.86965632406464
733,Tata Steel UK Limited,Trostre Steelworks,lower,Carmarthenshire UA,Wales,SA149SD,51.673938620165,-4.13113589767215,112.3713745861827,125.72124523681487
734,Tennants Distribution Limited,Batley,lower,Wakefield,England,WF179NF,53.739711,-1.650476,288.45968961046776,299.74893334152557
735,Tennants Distribution Limited,Manchester,lower,Manchester,England,M80GR,53.50777417608769,-2.22697416923977,249.7602704388423,280.28258433794144
736,Tennants Distribution Limited,West Bromwich,lower,Sandwell,England,B700AX,52.52258907,-2.022845056,260.1611168929369,192.33162140267905
737,Tesco Distribution Limited,Tesco Daventry Grocery Depot,lower,Daventry,England,CV238YH,52.352288,-1.176838,317.06777881936966,175.72596261409217
738,Tetrosyl Limited,Bury - Heap Bridge,lower,Oldham,England,BL97NY,53.592437,-2.265984,247.48197066109537,287.95024601534305
739,Tetrosyl Limited,Rochdale - Royal Barn Road,lower,Rochdale,England,OL113DT,53.595267,-2.180061,253.15799544493078,287.98336694531963
740,Thames Water Utilities Limited,Walthamstow (Coppermill Lane),lower,Waltham Forest,England,E177HQ,51.578898027982895,-0.047296942960156,393.7228506162575,107.17220981718629
741,Thames Water Utilities Limited,Ashford Common Water Treatment Works,lower,Spelthorne,England,TW151RY,51.42191787775911,-0.442080062112764,366.3380117199416,93.62830865176556
742,Thames Water Utilities Limited,Beckton Sewage Treatment Works,lower,Newham LB,England,IG110AD,51.524356,0.077992,402.38685162537166,102.42477403898056
743,Thames Water Utilities Limited,Crossness Sewage Treatment Works,lower,Bexley,England,SE29AQ,51.505805,0.133982,406.26420318521554,100.81725979599696
744,Thames Water Utilities Limited,Deephams Sewage Tratment Works,lower,Enfield,England,N90BA,51.6265238414102,-0.041452736467778,394.1296912635464,111.32229518871009
745,Thames Water Utilities Limited,Hampton Advanced Water Treatment Works ,lower,Richmond-upon-Thames,England,TW122ES,51.4110794936074,-0.371759235180844,371.20775151299205,92.65161506924778
746,Thames Water Utilities Limited,Maple Lodge Sewage Treatment Works,lower,Three Rivers,England,WD39SQ,51.6191307205228,-0.501205468004301,362.3886218067151,110.82814666799777
747,Thames Water Utilities Limited,Long Reach Sewage Treatment Works,lower,Dartford,England,DA15PP,51.4664026818257,0.232208114600772,413.0764531198241,97.4108038342788
748,Thames Water Utilities Limited,Gateway Desalination Plant,lower,Newham LB,England,IG110AD,51.524356,0.077992,402.38685162537166,102.42477403898056
749,Thames Water Utilities Limited,Riverside Sewage Treatment Works,lower,Havering,England,RM138QS,51.5182956234246,0.185721691186057,409.841654725997,101.91438637530791
750,Thomas Swan & Co Limited,Consett,lower,Durham County UA,England,DH87ND,54.853262,-1.815135,280.8203700657333,400.5730983143162
751,Titanium Fireworks Limited,Whitegates,lower,Huntingdon,England,PE195ES,52.2867456282163,-0.363394560579768,372.27350709076296,169.21558028323398
752,Tomatin Distillery Company Limited (The),Tomatin Distillery,lower,Highland UA,Scotland,IV137YT,57.3409989604068,-4.01027508121902,156.55092695222223,636.7260685324118
753,Tor Coatings Limited,Portobello Industrial Estate,lower,Gateshead,England,DH32RE,54.892999390659,-1.561165,297.1688487783066,403.70671259300343
754,Tradebe Solvent Recycling Limited,Knottingley,lower,Wakefield,England,WF118DZ,53.709082,-1.225424,316.3463853794053,296.3023887420695
755,Tradebe Solvent Recycling Limited,Ocean Terminal,lower,Sunderland,England,SR12ES,54.902346,-1.35812809132534,310.16874472410757,404.2260100171625
756,TS Resins Limited,Mold,lower,Flintshire UA,Wales,CH71BT,53.1754706925212,-3.14951850907939,187.19241236144998,253.5466787639175
757,TW Logistics Limited,Wrabness Storage Depot,lower,Tendring,England,CO112TE,51.939315,1.14721815746237,475.6290228456894,139.43483589941115
758,UM Storage Limited,Hull,lower,Hull City UA,England,HU95PR,53.743978,-0.274279856654601,378.95450578134285,298.61139861246784
759,Ungerer Limited,Bromborough,lower,Wirral,England,CH623RN,53.336649,-2.969486,199.91781929782005,267.2483659594268
760,Uniper UK Limited,Ratcliffe-on-Soar Power Station,lower,Rushcliffe,England,NG110EE,52.861817,-1.25907,312.4730596469913,220.84707700404806
761,United Molasses Group Limited,Bootle,lower,Sefton,England,L201BE,53.451068,-3.015022,197.43573621943818,277.60533412107907
762,United Utilities Water Limited,Davyhulme Water Treatment Works,lower,Trafford,England,M417JB,53.4613473468967,-2.36527677388301,240.45055159460574,276.5035144899366
763,United Utilities Water Limited,Watchgate Water Treatment Works,lower,South Lakeland,England,LA89LQ,54.3765988472509,-2.72482084799646,220.5817474254098,359.71663864936727
764,Univar Solutions UK Limited,Nuneaton,lower,Nuneaton,England,CV107HR,52.512420762621296,-1.488078,296.30111768497426,190.3263583880189
765,Univar Solutions UK Limited,South Kirkby,lower,Wakefield,England,WF93NR,53.591329826471295,-1.30712223827914,310.7301945862472,285.87832241325077
766,Univar Solutions UK Limited,Wellingborough,lower,Wellingborough,England,NN84EY,52.3186824328334,-0.678685930753098,350.8618831930667,172.22030994693841
767,UPL Europe Limited,Sandbach Site ,lower,Cheshire East UA,England,CW113QQ,53.138391278777696,-2.40386159773712,236.69074271165476,247.8425912994262
768,Urban and Civic Alconbury Limited,Alconbury - The Old Bomb Dump,lower,Huntingdon,England,PE284WX,52.379569,-0.223194,381.8415163396311,177.3369572758652
769,Valspar (UK) Corporation Limited (The),Deeside,lower,Flintshire UA,Wales,CH52NN,53.2320999827174,-3.00686738802451,196.95039090094792,258.07157827392166
770,Venator Pigments UK Limited,Birtley,lower,Gateshead,England,DH31QX,54.900706,-1.586905,295.54284324101786,404.4527329951875
771,Venator Pigments UK Limited,Kidsgrove,lower,Newcastle-under-Lyme,England,ST73AA,53.089377876863296,-2.24835560624501,246.88406462090327,243.06583448130095
772,Veolia ES (UK) Limited,Liverpool - Garston,lower,Liverpool,England,L198EG,53.34629003301129,-2.90222836788083,204.4211282058373,267.8785368385179
773,Veolia ES (UK) Limited,Stewartby,lower,Bedford Unitary Authority,England,MK439LY,52.073282,-0.525412,361.0816300075303,150.55175435301317
774,Veolia ES (UK) Limited,Walsall Empire Works,lower,Walsall,England,WS98BL,52.6125798919896,-1.93524116583434,266.35287652566944,200.0682953387618
775,Victrex Manufacturing Limited,Thornton Cleveleys,lower,Wyre,England,FY54QD,53.883097,-3.000861,200.39812863284243,316.20296153075515
776,Vita Cellular Foams (UK) Limited,Accrington,lower,Hyndburn,England,BB52BS,53.74735,-2.355351,242.15912587492164,302.0534995627427
777,VPI Immingham LLP,Immingham CHP LLP,lower,North Lincolnshire,England,DN403DZ,53.6472037003922,-0.238879972731347,381.24622544903224,289.92909856013193
778,VWR International Limited,Lutterworth,lower,Harborough,England,LE174XN,52.4604803112934,-1.249825,312.3196506560525,185.3610692228135
779,W H Bowker Limited,Bamber Bridge,lower,South Ribble,England,PR56BP,53.725188,-2.671418,221.30361993502356,300.9800723990129
780,W. H. Malcolm Limited,Hurlford,lower,East Ayrshire UA,Scotland,KA15JL,55.5910421082346,-4.45220569564815,117.51460583841958,476.97929479921095
781,W. H. Malcolm Limited,Grangemouth - Tillyflats,lower,Falkirk UA,Scotland,FK38XT,56.0055772107456,-3.7435947820775,164.4157225117625,511.8388623776773
782,W. H. Malcolm Limited,Grangemouth - West Mains,lower,Falkirk UA,Scotland,FK38YE,56.0121700594596,-3.75268248145756,163.89172669042858,512.4823164105624
783,W. H. Malcolm Limited,Glenrothes Depot,lower,Fife UA,Scotland,KY62SE,56.179637,-3.183706,200.0526395441061,525.77423927478
784,Wales and West Utilities Limited,Arle Avenue Holder Station,lower,Cheltenham,England,GL517JN,51.9097060322636,-2.10624700852014,252.54259971118827,138.7111194220961
785,Wales and West Utilities Limited,Weston Super Mare Holder Station,lower,North Somerset,England,BS233NG,51.341595187271906,-2.96804437350216,190.92057243584324,91.87033795110437
786,Wavin UK (Holdings) Limited,Sheffield,lower,Sheffield,England,S364HG,53.5382256168999,-1.72875718522787,282.7693409197332,281.86695118865464
787,Welsh Water / Dwr Cymru,Felindre Water Treatment Works,lower,Swansea UA,Wales,SA57NP,51.710223,-3.957173,124.55576496542704,128.03363629449314
788,West Wales Gas Limited,Llandysul,lower,Carmarthenshire UA,Wales,SA444AL,52.0371180869188,-4.31618284449066,102.03620914576612,158.3309072132929
789,Whyte and MacKay Limited,Dalmore Distillery,lower,Highland UA,Scotland,IV170UT,57.688681,-4.238943,145.27574747842638,670.2350154177043
790,Whyte and MacKay Limited,Tamnavulin Distillery,lower,Moray UA,Scotland,AB379JA,57.318954,-3.31121,198.2933002759651,631.9877712907801
791,William Grant & Sons Distillers Limited,The Customer Service Centre,lower,North Lanarkshire UA,Scotland,ML43AN,55.832955375943506,-4.04052690554806,144.87771469957013,497.23345505984344
792,Wincanton Plc,B&Q Distribution Centre,lower,Swindon UA,England,SN34QS,51.591485,-1.746313,276.3719707978785,110.10581146534923
793,Witton Chemical Company Limited,Bury St Edmunds,lower,Forest Heath,England,IP287AT,52.355921177745905,0.508984878896969,431.55723107122054,175.3785481272139
794,Workfield Limited (t/a Cheshire Bottled Gas),Stalybridge,lower,Tameside,England,SK151PT,53.4798102459643,-2.06745074189256,260.2118417527366,277.38961484317906
795,World Fuel Services Aviation Limited,Birmingham Airport Joint Airport Storage,lower,Solihull,England,B263QY,52.447709,-1.735881,279.3655464297428,185.09356513105195
796,XPO Supply Chain UK Limited,"Bromford Gate, Birmingham",lower,Birmingham,England,B248DW,52.507428,-1.834192,272.87465077157697,190.5650477268823
797,XPO Supply Chain UK Limited,Goole,lower,East Riding,England,DN146XL,53.7045525221391,-0.900385330788872,337.7286049834134,295.49966421921727
798,XPO Supply Chain UK Limited,Stowmarket,lower,Mid Suffolk,England,IP142QU,52.179198222688704,1.01018180278351,465.86581338271856,160.290913778304
799,YARA UK Limited,Avonmouth,lower,Bristol UA,England,BS119HW,51.508639,-2.695015,210.5450252627776,105.43879262753671
